05-05-2025 18:59:05 | INFO     | __main__:38 | Using GPU: PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 36545) -> ('192.168.1.184', 39397)) State.FROZEN -> State.WAITING
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:265 | PC state for 67d6bae7386c75bcc71b6890: connecting
05-05-2025 19:18:15 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 36545) -> ('192.168.1.184', 39397)) State.WAITING -> State.IN_PROGRESS
05-05-2025 19:18:15 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 36545) -> ('192.168.1.184', 39397)) State.IN_PROGRESS -> State.SUCCEEDED
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 36545) -> ('127.0.0.1', 38226)) State.FROZEN -> State.IN_PROGRESS
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:136 | Starting Vosk audio for 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | aioice.ice:1114 | Connection(2) Check CandidatePair(('192.168.1.5', 36545) -> ('85.64.204.58', 9948)) State.FROZEN -> State.IN_PROGRESS
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | aioice.ice:1114 | Connection(2) ICE completed
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 67d6bae7386c75bcc71b6890
05-05-2025 19:18:15 | INFO     | handlers.signaling_handler:265 | PC state for 67d6bae7386c75bcc71b6890: connected
05-05-2025 19:18:20 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello
05-05-2025 19:18:20 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello hello hello
05-05-2025 19:18:21 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello hello hello
05-05-2025 19:18:21 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello hello hello testing testing
05-05-2025 19:18:22 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello hello hello testing testing testing
05-05-2025 19:18:22 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello hello hello testing testing testing
05-05-2025 19:18:23 | INFO     | handlers.signaling_handler:175 | Vosk final result for 680d405ca183764e786f0ef9: hello hello hello testing testing testing
05-05-2025 19:18:23 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a
05-05-2025 19:18:24 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a local wanted
05-05-2025 19:18:24 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a local wonder if they want
05-05-2025 19:18:25 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a local wonder if they want to for you and
05-05-2025 19:18:25 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a local wonder if they want to for you and of in
05-05-2025 19:18:26 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a local wonder if they want to for you and of in a while
05-05-2025 19:18:26 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a local wonder if they want to for you and of and a one two three
05-05-2025 19:18:27 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: a local wonder if they want to for you and of and a one two three
05-05-2025 19:18:27 | INFO     | handlers.signaling_handler:175 | Vosk final result for 680d405ca183764e786f0ef9: a local want if they want to for you and of and a one two three
05-05-2025 19:18:30 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want
05-05-2025 19:18:31 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want to think a lot
05-05-2025 19:18:31 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want to claim fellow wanted to
05-05-2025 19:18:32 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want to think i'm a wonderful thing
05-05-2025 19:18:32 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want to think i'm a wonderful thing the
05-05-2025 19:18:33 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want to think i'm a wonderful thing the bear walked
05-05-2025 19:18:33 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want to think i'm a wonderful thing the bear walked into the
05-05-2025 19:18:34 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 680d405ca183764e786f0ef9: hello want to think i'm a wonderful thing the bear walked into the boss
05-05-2025 19:18:34 | INFO     | handlers.signaling_handler:175 | Vosk final result for 680d405ca183764e786f0ef9: hello want to claim fellow wanted to thing the bear walked into the boss
05-05-2025 19:18:42 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: the
05-05-2025 19:18:44 | INFO     | handlers.signaling_handler:175 | Vosk final result for 67d6bae7386c75bcc71b6890: hello
05-05-2025 19:18:45 | INFO     | handlers.signaling_handler:175 | Vosk partial result for 67d6bae7386c75bcc71b6890: oh
05-05-2025 19:18:45 | INFO     | handlers.signaling_handler:175 | Vosk final result for 67d6bae7386c75bcc71b6890: oh hello
05-05-2025 19:18:53 | ERROR    | handlers.signaling_handler:143 | Error receiving audio frame: 
05-05-2025 19:18:53 | INFO     | handlers.signaling_handler:189 | Vosk final result for 680d405ca183764e786f0ef9: {'text': ''}
05-05-2025 19:18:53 | INFO     | handlers.signaling_handler:265 | PC state for 680d405ca183764e786f0ef9: closed
05-05-2025 19:18:53 | ERROR    | asyncio:1821 | Exception in callback AsyncIOEventEmitter._emit_run.<locals>.callback(<Task finishe... expression")>) at /home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py:95
handle: <Handle AsyncIOEventEmitter._emit_run.<locals>.callback(<Task finishe... expression")>) at /home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py:95>
Traceback (most recent call last):
  File "/usr/lib/python3.12/asyncio/events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py", line 103, in callback
    self.emit("error", exc)
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py", line 68, in emit
    return super().emit(event, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/base.py", line 215, in emit
    self._emit_handle_potential_error(event, args[0] if args else None)
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/base.py", line 173, in _emit_handle_potential_error
    raise error
  File "/home/yoav/VSCode/Lip-C/server/handlers/signaling_handler.py", line 267, in _on_pc_state
    await self._terminate_call()
  File "/home/yoav/VSCode/Lip-C/server/handlers/signaling_handler.py", line 281, in _terminate_call
    await asyncio.to_thread(await finish_call, self.call_id)
                            ^^^^^^^^^^^^^^^^^
TypeError: object function can't be used in 'await' expression
05-05-2025 19:18:53 | INFO     | handlers.call_handler:134 | Call end request from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:18:54 | ERROR    | handlers.signaling_handler:143 | Error receiving audio frame: 
05-05-2025 19:18:54 | INFO     | handlers.signaling_handler:189 | Vosk final result for 67d6bae7386c75bcc71b6890: {'text': 'but'}
05-05-2025 19:18:54 | INFO     | handlers.signaling_handler:265 | PC state for 67d6bae7386c75bcc71b6890: closed
05-05-2025 19:18:54 | ERROR    | asyncio:1821 | Exception in callback AsyncIOEventEmitter._emit_run.<locals>.callback(<Task finishe... expression")>) at /home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py:95
handle: <Handle AsyncIOEventEmitter._emit_run.<locals>.callback(<Task finishe... expression")>) at /home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py:95>
Traceback (most recent call last):
  File "/usr/lib/python3.12/asyncio/events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py", line 103, in callback
    self.emit("error", exc)
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/asyncio.py", line 68, in emit
    return super().emit(event, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/base.py", line 215, in emit
    self._emit_handle_potential_error(event, args[0] if args else None)
  File "/home/yoav/VSCode/Lip-C/server/venv/lib/python3.12/site-packages/pyee/base.py", line 173, in _emit_handle_potential_error
    raise error
  File "/home/yoav/VSCode/Lip-C/server/handlers/signaling_handler.py", line 267, in _on_pc_state
    await self._terminate_call()
  File "/home/yoav/VSCode/Lip-C/server/handlers/signaling_handler.py", line 281, in _terminate_call
    await asyncio.to_thread(await finish_call, self.call_id)
                            ^^^^^^^^^^^^^^^^^
TypeError: object function can't be used in 'await' expression
05-05-2025 19:18:56 | ERROR    | handlers.call_history_handler:53 | Error fetching call history for user 680d405ca183764e786f0ef9: 'NoneType' object has no attribute 'isoformat'
05-05-2025 19:19:24 | INFO     | websockets.server:440 | server closing
05-05-2025 19:19:24 | INFO     | websockets.server:473 | server closed
05-05-2025 19:19:49 | INFO     | __main__:38 | Using GPU: PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
05-05-2025 19:19:49 | INFO     | __main__:43 | TensorFlow Version: 2.17.0
05-05-2025 19:19:49 | INFO     | __main__:44 | Is CUDA enabled: False
05-05-2025 19:19:49 | INFO     | __main__:45 | Is ROCm enabled: True
05-05-2025 19:19:51 | INFO     | __main__:78 | Starting WebSocket server...
05-05-2025 19:19:51 | INFO     | websockets.server:341 | server listening on 192.168.1.5:8765
05-05-2025 19:20:00 | INFO     | websockets.server:529 | connection open
05-05-2025 19:20:00 | INFO     | handlers.connection:91 | New connection
05-05-2025 19:20:00 | INFO     | handlers.connection:101 | Handshake successful
05-05-2025 19:20:00 | INFO     | handlers.auth_handler:319 | Access token refreshed for user ID 680d405ca183764e786f0ef9.
05-05-2025 19:20:01 | INFO     | handlers.contacts_handler:104 | Retrieved 3 contacts for user '680d405ca183764e786f0ef9'
05-05-2025 19:20:01 | INFO     | handlers.contacts_handler:104 | Retrieved 3 contacts for user '680d405ca183764e786f0ef9'
05-05-2025 19:20:01 | INFO     | handlers.call_handler:211 | Set model preference for 680d405ca183764e786f0ef9 to lip
05-05-2025 19:20:01 | INFO     | handlers.call_handler:211 | Set model preference for 680d405ca183764e786f0ef9 to vosk
05-05-2025 19:20:10 | INFO     | websockets.server:529 | connection open
05-05-2025 19:20:10 | INFO     | handlers.connection:91 | New connection
05-05-2025 19:20:11 | INFO     | handlers.connection:101 | Handshake successful
05-05-2025 19:20:11 | INFO     | handlers.auth_handler:319 | Access token refreshed for user ID 67d6bae7386c75bcc71b6890.
05-05-2025 19:20:11 | INFO     | handlers.contacts_handler:104 | Retrieved 4 contacts for user '67d6bae7386c75bcc71b6890'
05-05-2025 19:20:11 | INFO     | handlers.contacts_handler:104 | Retrieved 4 contacts for user '67d6bae7386c75bcc71b6890'
05-05-2025 19:20:12 | INFO     | handlers.call_handler:211 | Set model preference for 67d6bae7386c75bcc71b6890 to lip
05-05-2025 19:20:12 | INFO     | handlers.call_handler:211 | Set model preference for 67d6bae7386c75bcc71b6890 to vosk
05-05-2025 19:20:15 | INFO     | handlers.call_handler:34 | Call invite from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:17 | INFO     | handlers.call_handler:67 | Call accepted by 67d6bae7386c75bcc71b6890 for 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:320 | Offer from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:320 | Offer from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:472 | Server-side offer from 680d405ca183764e786f0ef9 for 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:65 | Received audio track from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:65 | Received video track from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:229 | Generated answer for 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:486 | Sent server answer to 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('192.168.1.103', 48526)) State.FROZEN -> State.WAITING
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('192.168.1.103', 38917)) State.FROZEN -> State.WAITING
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:265 | PC state for 680d405ca183764e786f0ef9: connecting
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('192.168.1.103', 48526)) State.WAITING -> State.IN_PROGRESS
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('192.168.1.103', 48526)) State.IN_PROGRESS -> State.SUCCEEDED
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('127.0.0.1', 49947)) State.FROZEN -> State.WAITING
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('85.64.204.58', 30611)) State.FROZEN -> State.WAITING
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('192.168.1.103', 38917)) State.WAITING -> State.IN_PROGRESS
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('127.0.0.1', 49947)) State.WAITING -> State.FAILED
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) Check CandidatePair(('192.168.1.5', 59751) -> ('85.64.204.58', 30611)) State.WAITING -> State.FAILED
05-05-2025 19:20:19 | INFO     | aioice.ice:1114 | Connection(0) ICE completed
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:265 | PC state for 680d405ca183764e786f0ef9: connected
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to server
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:541 | Server-side ICE candidate from 680d405ca183764e786f0ef9
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:19 | INFO     | handlers.signaling_handler:423 | ICE candidate from 680d405ca183764e786f0ef9 to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:371 | Answer from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:136 | Starting Vosk audio for 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:320 | Offer from 67d6bae7386c75bcc71b6890 to server
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:472 | Server-side offer from 67d6bae7386c75bcc71b6890 for 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:65 | Received audio track from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:136 | Starting Vosk audio for 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:65 | Received video track from 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:229 | Generated answer for 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:486 | Sent server answer to 67d6bae7386c75bcc71b6890
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to 680d405ca183764e786f0ef9
05-05-2025 19:20:20 | INFO     | handlers.signaling_handler:423 | ICE candidate from 67d6bae7386c75bcc71b6890 to server
